name,perturbation,level,repeat,baseline_blas,perturbed_blas,delta_blas
Image62-F71.png,add_false_positive_bline_pixels,0.0,9,0.5743962219033956,0.5743962219033956,0.0
Image62-F71.png,remove_bline_pixels,0.1,0,0.5743962219033956,0.5186214729794356,-0.05577474892395995
Image62-F71.png,add_false_positive_bline_pixels,0.008,0,0.5743962219033956,0.577863462458154,0.003467240554758444
Image62-F71.png,remove_bline_pixels,0.1,1,0.5743962219033956,0.512748087039694,-0.061648134863701576
Image62-F71.png,add_false_positive_bline_pixels,0.008,1,0.5743962219033956,0.5778784074605452,0.0034821855571496307
Image62-F71.png,remove_bline_pixels,0.1,2,0.5743962219033956,0.5175902678144428,-0.056805954088952726
Image62-F71.png,add_false_positive_bline_pixels,0.008,2,0.5743962219033956,0.5776243424198949,0.0032281205164993443
Image62-F71.png,remove_bline_pixels,0.1,3,0.5743962219033956,0.5158118125298901,-0.05858440937350551
Image62-F71.png,add_false_positive_bline_pixels,0.008,3,0.5743962219033956,0.576667862266858,0.0022716403634623905
Image62-F71.png,remove_bline_pixels,0.1,4,0.5743962219033956,0.5145115973218556,-0.05988462458153998
Image62-F71.png,add_false_positive_bline_pixels,0.008,4,0.5743962219033956,0.5768770923003348,0.0024808703969392276
Image62-F71.png,remove_bline_pixels,0.1,5,0.5743962219033956,0.5156922525107605,-0.058703969392635114
Image62-F71.png,add_false_positive_bline_pixels,0.008,5,0.5743962219033956,0.578760162601626,0.0043639406982304285
Image62-F71.png,remove_bline_pixels,0.1,6,0.5743962219033956,0.5171269727403156,-0.05726924916307996
Image62-F71.png,add_false_positive_bline_pixels,0.008,6,0.5743962219033956,0.5773254423720707,0.0029292204686751644
Image62-F71.png,remove_bline_pixels,0.1,7,0.5743962219033956,0.5165889526542324,-0.05780726924916313
Image62-F71.png,add_false_positive_bline_pixels,0.008,7,0.5743962219033956,0.5782221425155428,0.00382592061214726
Image62-F71.png,remove_bline_pixels,0.1,8,0.5743962219033956,0.5210575083692013,-0.05333871353419428
Image62-F71.png,add_false_positive_bline_pixels,0.008,8,0.5743962219033956,0.5775047824007652,0.003108560497369628
Image62-F71.png,remove_bline_pixels,0.1,9,0.5743962219033956,0.5199515781922526,-0.05444464371114299
Image62-F71.png,add_false_positive_bline_pixels,0.008,9,0.5743962219033956,0.5772656623625059,0.002869440459110306
Image62-F71.png,remove_bline_pixels,0.2,0,0.5743962219033956,0.4601865136298421,-0.11420970827355348
Image62-F71.png,add_false_positive_bline_pixels,0.016,0,0.5743962219033956,0.5798810377809659,0.005484815877570326
Image62-F71.png,remove_bline_pixels,0.2,1,0.5743962219033956,0.46368364418938307,-0.1107125777140125
Image62-F71.png,add_false_positive_bline_pixels,0.016,1,0.5743962219033956,0.5809720229555236,0.006575801052128072
Image62-F71.png,remove_bline_pixels,0.2,2,0.5743962219033956,0.45798959827833563,-0.11640662362505994
Image62-F71.png,add_false_positive_bline_pixels,0.016,2,0.5743962219033956,0.5795970827355331,0.005200860832137555
Image62-F71.png,remove_bline_pixels,0.2,3,0.5743962219033956,0.4593346484935437,-0.11506157340985185
Image62-F71.png,add_false_positive_bline_pixels,0.016,3,0.5743962219033956,0.5803443328550931,0.0059481109516975605
Image62-F71.png,remove_bline_pixels,0.2,4,0.5743962219033956,0.46051530368244864,-0.11388091822094693
Image62-F71.png,add_false_positive_bline_pixels,0.016,4,0.5743962219033956,0.583243663318986,0.008847441415590462
Image62-F71.png,remove_bline_pixels,0.2,5,0.5743962219033956,0.4629065040650407,-0.11148971783835487
Image62-F71.png,add_false_positive_bline_pixels,0.016,5,0.5743962219033956,0.5822871831659493,0.00789096126255373
Image62-F71.png,remove_bline_pixels,0.2,6,0.5743962219033956,0.454507412721186,-0.11988880918220957
Image62-F71.png,add_false_positive_bline_pixels,0.016,6,0.5743962219033956,0.5812709230033477,0.006874701099952141
Image62-F71.png,remove_bline_pixels,0.2,7,0.5743962219033956,0.4593944285031086,-0.11500179340028699
Image62-F71.png,add_false_positive_bline_pixels,0.016,7,0.5743962219033956,0.5821078431372548,0.007711621233859267
Image62-F71.png,remove_bline_pixels,0.2,8,0.5743962219033956,0.46102490075784913,-0.11337132114554643
Image62-F71.png,add_false_positive_bline_pixels,0.016,8,0.5743962219033956,0.5807329029172645,0.006336681013868972
Image62-F71.png,remove_bline_pixels,0.2,9,0.5743962219033956,0.4564502630320421,-0.11794595887135345
Image62-F71.png,add_false_positive_bline_pixels,0.016,9,0.5743962219033956,0.5814353180296509,0.0070390961262553065
Image62-F71.png,remove_bline_pixels,0.30000000000000004,0,0.5743962219033956,0.39794057867049254,-0.17645564323290303
Image62-F71.png,add_false_positive_bline_pixels,0.024000000000000004,0,0.5743962219033956,0.5847531085604974,0.010356886657101882
Image62-F71.png,remove_bline_pixels,0.30000000000000004,1,0.5743962219033956,0.4038139646102343,-0.1705822572931613
Image62-F71.png,add_false_positive_bline_pixels,0.024000000000000004,1,0.5743962219033956,0.5838862984218077,0.00949007651841216
Image62-F71.png,remove_bline_pixels,0.30000000000000004,2,0.5743962219033956,0.4026631994261119,-0.17173302247728367
Image62-F71.png,add_false_positive_bline_pixels,0.024000000000000004,2,0.5743962219033956,0.5851416786226685,0.010745456719272961
Image62-F71.png,remove_bline_pixels,0.30000000000000004,3,0.5743962219033956,0.40345528455284546,-0.1709409373505501
