name,blas_abs_error,category_error,pixel_accuracy_all,mean_entropy_all,mean_max_probability_all,all_pixels_n_pixels,all_pixels_coverage,all_pixels_mean_set_size,all_pixels_mean_entropy,all_pixels_mean_max_probability,foreground_pixels_n_pixels,foreground_pixels_coverage,foreground_pixels_mean_set_size,foreground_pixels_mean_entropy,foreground_pixels_mean_max_probability,manual_blas_roi_n_pixels,manual_blas_roi_coverage,manual_blas_roi_mean_set_size,manual_blas_roi_mean_entropy,manual_blas_roi_mean_max_probability,manual_bline_or_confluence_n_pixels,manual_bline_or_confluence_coverage,manual_bline_or_confluence_mean_set_size,manual_bline_or_confluence_mean_entropy,manual_bline_or_confluence_mean_max_probability
S176-F60.png,0.10689554213645255,False,0.956024169921875,0.0451003834605217,0.9869601726531982,65536,0.8770751953125,0.8922576904296875,0.0451003834605217,0.9869601726531982,3362,0.9651992861392028,2.5288518738845926,0.14722824096679688,0.9524633884429932,10149,0.9572371662232733,1.2724406345452755,0.12125452607870102,0.959447979927063,2549,0.9996076892899176,2.670851314240879,0.16237884759902954,0.9484116435050964
S01-F51.png,0.004578506642944347,False,0.9897003173828125,0.025518737733364105,0.9942187070846558,65536,0.9604644775390625,0.9610443115234375,0.025518737733364105,0.9942187070846558,2967,1.0,2.631277384563532,0.09955096989870071,0.9729230403900146,2324,0.9793459552495697,1.2715146299483648,0.10627846419811249,0.9711594581604004,2658,1.0,2.776899924755455,0.10471848398447037,0.9716025590896606
S366-F22.png,0.005321890720543843,False,0.96380615234375,0.042723190039396286,0.9872322082519531,65536,0.905670166015625,0.9111328125,0.042723190039396286,0.9872322082519531,5146,0.9795958025650991,2.949086669257676,0.2656787931919098,0.8971611857414246,10746,0.9698492462311558,1.291364228550158,0.12653157114982605,0.9550901055335999,3675,0.986938775510204,3.026666666666667,0.2963493764400482,0.8829626441001892
S364-F80.png,0.0,False,0.982147216796875,0.025733979418873787,0.9943562746047974,65536,0.9580230712890625,0.9659576416015625,0.025733979418873787,0.9943562746047974,687,0.8879184861717613,2.46433770014556,0.14817824959754944,0.9454867839813232,0,nan,nan,nan,nan,0,nan,nan,nan,nan
S176-F59.png,0.022919071669071645,False,0.9549560546875,0.0452706553041935,0.9868277907371521,65536,0.87359619140625,0.89202880859375,0.0452706553041935,0.9868277907371521,5976,0.9799196787148594,2.639223560910308,0.182649627327919,0.9343547821044922,9504,0.9346590909090909,1.2407407407407407,0.11288651078939438,0.9623690247535706,4615,0.9997833152762731,2.8593716143011916,0.20562656223773956,0.9257401823997498
S123-F21.png,0.047120256079587364,False,0.9729766845703125,0.04616425186395645,0.9862636923789978,65536,0.8892974853515625,0.89404296875,0.04616425186395645,0.9862636923789978,5871,0.9799012093340147,2.737182762732073,0.21157094836235046,0.9216442704200745,8496,0.9719868173258004,1.3802966101694916,0.15591678023338318,0.9443879127502441,4273,0.9997659723847414,2.8848584132927684,0.23701053857803345,0.9115051627159119
S185-F08.png,0.17067291531997408,False,0.9434356689453125,0.05426054075360298,0.9820173978805542,65536,0.860809326171875,0.87738037109375,0.05426054075360298,0.9820173978805542,2899,0.9996550534667127,2.6122800965850295,0.22575466334819794,0.906346321105957,8840,0.9236425339366516,1.5223981900452488,0.21681725978851318,0.9163528680801392,2622,0.9996186117467581,2.845537757437071,0.2468879222869873,0.8973758220672607
S409-F75.png,0.15245535714285716,False,0.98065185546875,0.027093661949038506,0.99378502368927,65536,0.9521636962890625,0.95660400390625,0.027093661949038506,0.99378502368927,2789,0.9949802796701327,2.4162782359268555,0.11642856895923615,0.9590346217155457,2688,0.9107142857142857,1.1819196428571428,0.08950404077768326,0.9739519953727722,431,1.0,2.925754060324826,0.1965259462594986,0.928441047668457
S31-F29.png,0.17994193873277367,False,0.9779815673828125,0.03314138203859329,0.9908820390701294,65536,0.9406890869140625,0.943817138671875,0.03314138203859329,0.9908820390701294,1854,0.9735706580366774,3.06957928802589,0.23583658039569855,0.9108911752700806,4256,0.9318609022556391,1.6275845864661653,0.2508559823036194,0.9043468832969666,814,0.9705159705159705,3.0626535626535625,0.27856385707855225,0.8917814493179321
S169-F02.png,0.04388541967102427,False,0.9640045166015625,0.04269327223300934,0.9872280955314636,65536,0.8941497802734375,0.903594970703125,0.04269327223300934,0.9872280955314636,6003,0.9945027486256871,2.473929701815759,0.18253743648529053,0.9309567213058472,10282,0.9860921999610971,1.2179537055047656,0.09292997419834137,0.9688740372657776,4654,1.0,2.7002578427159434,0.210310697555542,0.9202001094818115
S362-F81.png,0.12242211496270294,False,0.981719970703125,0.029372580349445343,0.9927725791931152,65536,0.947265625,0.952423095703125,0.029372580349445343,0.9927725791931152,2147,0.9455053563111319,3.088029809035864,0.1705511063337326,0.9397964477539062,0,nan,nan,nan,nan,0,nan,nan,nan,nan
S198-F64.png,0.03039697841099709,False,0.94476318359375,0.0342300646007061,0.991370439529419,65536,0.8734130859375,0.908416748046875,0.0342300646007061,0.991370439529419,7985,0.8156543519098309,2.824170319348779,0.09969409555196762,0.9724469780921936,6864,0.8015734265734266,1.2386363636363635,0.1086493730545044,0.9690471291542053,7730,0.8130659767141009,2.945536869340233,0.10106547176837921,0.9720872044563293
S349-F60.png,0.22679640662219513,False,0.919158935546875,0.03550086170434952,0.9901183843612671,65536,0.8817138671875,0.9370269775390625,0.03550086170434952,0.9901183843612671,7353,0.9736162110703115,2.669250645994832,0.14710676670074463,0.9459182620048523,13926,0.7186557518311073,1.1979032026425391,0.0962081104516983,0.9663026332855225,5357,0.9906664177711406,2.623856636176965,0.13101805746555328,0.9528205394744873
S75-F40.png,0.39779940456128526,True,0.937469482421875,0.029508162289857864,0.9926075339317322,65536,0.9300079345703125,0.955108642578125,0.029508162289857864,0.9926075339317322,4778,0.8352867308497279,3.0996232733361238,0.2085137516260147,0.9252815246582031,4644,0.3983634797588286,1.4743755383290267,0.19119144976139069,0.9318662881851196,3959,0.8401111391765598,3.3867138166203588,0.2258806675672531,0.9191513657569885
S328-F25.png,0.10121650871650884,False,0.9539031982421875,0.036156754940748215,0.9899754524230957,65536,0.9060516357421875,0.928253173828125,0.036156754940748215,0.9899754524230957,5510,0.973502722323049,2.7431941923774956,0.2022566795349121,0.9204511046409607,10360,0.8864864864864865,1.226930501930502,0.11239248514175415,0.9589425921440125,3745,0.9837116154873164,2.9789052069425903,0.240177720785141,0.9033157229423523
S153-F34.png,0.035886249002947276,False,0.9775848388671875,0.03694123774766922,0.9896707534790039,65536,0.917999267578125,0.9224853515625,0.03694123774766922,0.9896707534790039,4753,0.9842204923206396,2.722280664843257,0.18207335472106934,0.9315909147262573,10296,0.98989898989899,1.1797785547785549,0.0892283245921135,0.970375120639801,2974,1.0,2.768997982515131,0.19245074689388275,0.9275436997413635
S198-F31.png,0.09988768411337401,False,0.9324493408203125,0.04892786592245102,0.9841788411140442,65536,0.892791748046875,0.9272308349609375,0.04892786592245102,0.9841788411140442,5190,0.6603082851637765,3.753179190751445,0.34581437706947327,0.8579937815666199,9660,0.7899585921325052,1.3893374741200828,0.18580840528011322,0.9268401861190796,4633,0.6542197280379883,3.908050938916469,0.3551895320415497,0.852344274520874
S104-F66.png,0.17081820135989756,True,0.94085693359375,0.04658518359065056,0.9850257635116577,65536,0.9245147705078125,0.9383544921875,0.04658518359065056,0.9850257635116577,3862,0.9264629725530813,3.7195753495598134,0.38610389828681946,0.8438459634780884,4392,0.5573770491803278,2.1099726775956285,0.4336377680301666,0.8245611190795898,3019,0.9605829744948658,4.125207022192779,0.42383477091789246,0.8284497857093811
